"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem180-wt-ext4-wt2-uniform-100-oltp_ro.log 10",,,,"Date:","01 Jun 2016 01:03:54 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
14.873,4.422,79.581,0.246,0.0,0.879,1574148.453,44300771.001,0.0,0.0,18027.353,101765.145,214597.582,328288.242
11.768,4.053,72.069,11.379,0.0,0.731,210189465.600,29491.200,10121872.400,22111273.700,0.0,0.0,178864.900,199294.300
39.898,12.108,31.505,13.440,0.0,3.049,461262848.0,2457.600,33425345.600,72823552.600,0.0,0.0,671027.200,814804.900
41.529,12.703,39.334,3.167,0.0,3.267,334038630.400,11622.400,35117603.900,76929208.200,0.0,0.0,711802.0,875821.600
40.789,12.314,41.848,1.724,0.0,3.326,246514073.600,1638.400,35170083.700,77009005.100,0.0,0.0,703420.500,866663.400
40.673,12.098,42.820,1.145,0.0,3.264,184114790.400,1638.400,35321998.500,77129517.500,0.0,0.0,704915.0,872120.700
40.290,11.978,43.676,0.805,0.0,3.252,137862348.800,8499.200,35341783.700,77204610.600,0.0,0.0,705962.600,866578.0
40.020,11.990,44.295,0.595,0.0,3.099,103362150.400,1638.400,35246638.600,77108635.400,0.0,0.0,700282.900,869341.600
39.783,11.949,44.671,0.427,0.0,3.170,77075251.200,4915.200,35161324.900,77272241.600,0.0,0.0,697757.600,867807.300
39.736,11.886,44.835,0.312,0.0,3.232,57278054.400,1945.600,35229044.400,77200655.700,0.0,0.0,699672.0,872276.0
39.803,11.642,45.083,0.234,0.0,3.238,43271372.800,8192.0,35254701.500,76601039.900,0.0,0.0,700145.200,869384.700
39.708,11.697,45.282,0.173,0.0,3.140,32758169.600,1638.400,35240369.400,77136601.100,0.0,0.0,700217.800,871733.700
39.612,11.618,45.451,0.135,0.0,3.185,24507187.200,1945.600,35254750.0,76915885.500,0.0,0.0,697239.100,869346.800
39.538,11.783,45.369,0.090,0.0,3.219,17870540.800,21708.800,35230072.500,76725289.900,0.0,0.0,696826.200,869272.600
39.442,11.604,45.727,0.077,0.0,3.149,13709312.0,2867.200,35200065.700,76983778.100,0.0,0.0,697421.800,871056.800
39.398,11.763,45.665,0.052,0.0,3.122,10425139.200,1996.800,35202542.800,76893589.0,0.0,0.0,700026.700,870707.300
39.325,11.640,45.836,0.044,0.0,3.155,7561216.0,1638.400,35255321.300,76809080.0,0.0,0.0,696189.400,867734.500
39.404,11.790,45.638,0.029,0.0,3.139,5739315.200,1638.400,35249381.600,76833575.500,0.0,0.0,698307.100,871672.200
39.665,11.430,45.779,0.026,0.0,3.101,4310630.400,4864.0,35239440.100,77088704.500,0.0,0.0,697274.200,869974.700
