"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem110-rocks-ext4-rocks0-pareto-100-oltp_ro.log 10",,,,"Date:","01 Jun 2016 01:47:12 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
14.994,4.447,79.425,0.251,0.0,0.884,1925244.964,44214468.809,0.0,0.0,17953.622,101348.931,216012.637,330091.572
21.596,5.273,64.235,8.120,0.0,0.776,222014208.0,28262.400,8039257.200,68524911.600,0.0,0.0,239261.100,327867.500
52.353,12.035,31.019,2.470,0.0,2.123,206711603.200,13568.0,19446185.700,165688095.100,0.0,0.0,599676.700,862862.300
52.347,11.790,32.439,1.385,0.0,2.039,132336025.600,1638.400,19557979.0,166880898.500,0.0,0.0,595299.300,863917.800
51.654,11.934,33.291,1.052,0.0,2.070,103365836.800,1638.400,19633764.0,167267840.200,0.0,0.0,595576.200,866349.0
51.839,11.709,33.442,0.868,0.0,2.141,86435840.0,3532.800,19654403.900,167263926.800,0.0,0.0,592599.300,864226.400
51.734,11.731,33.773,0.738,0.0,2.024,74391552.0,1638.400,19632969.900,167453086.0,0.0,0.0,593184.400,866152.600
51.927,11.591,33.732,0.640,0.0,2.110,65646592.0,1638.400,19664083.0,167430366.700,0.0,0.0,591433.200,864118.500
51.489,11.724,34.159,0.566,0.0,2.062,57858867.200,1894.400,19564816.900,166525537.200,0.0,0.0,595105.100,862922.900
51.687,11.386,34.304,0.476,0.0,2.147,52068761.600,1638.400,19617672.200,167476305.800,0.0,0.0,590703.800,864413.200
51.656,11.791,34.061,0.419,0.0,2.073,47176908.800,1638.400,19675835.200,167293928.900,0.0,0.0,590846.0,864693.0
51.678,11.524,34.294,0.390,0.0,2.114,43680563.200,1894.400,19642883.700,167832723.400,0.0,0.0,590411.900,864015.0
51.446,11.441,34.606,0.346,0.0,2.161,39199129.600,1638.400,19602945.300,167160961.900,0.0,0.0,590159.200,864750.700
51.355,11.680,34.538,0.328,0.0,2.099,36227584.0,18022.400,19563314.0,166875959.300,0.0,0.0,592955.800,865284.700
51.507,11.462,34.695,0.306,0.0,2.030,34276966.400,4864.0,19605389.900,167349622.900,0.0,0.0,590356.200,865345.400
51.373,11.740,34.507,0.278,0.0,2.102,31381913.600,1638.400,19616694.500,167110745.700,0.0,0.0,588933.500,863342.400
51.061,11.552,35.035,0.260,0.0,2.092,29254451.200,1638.400,19532846.0,166702359.600,0.0,0.0,586834.800,860712.100
51.629,11.484,34.556,0.245,0.0,2.086,27062681.600,6041.600,19641794.200,167532780.800,0.0,0.0,589936.700,861728.200
51.746,11.520,34.479,0.232,0.0,2.023,25746227.200,1638.400,19765719.100,167936801.0,0.0,0.0,590534.900,865838.400
