"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem20-wt-ext4-wt2-pareto-100-oltp_ro.log 10",,,,"Date:","01 Jun 2016 02:23:37 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
15.112,4.468,79.278,0.253,0.0,0.888,2186221.595,44123161.495,0.0,0.0,17892.098,101001.627,217121.109,331612.490
1.065,0.908,96.484,1.540,0.0,0.002,0.0,533120614.400,12.0,0.0,0.0,0.0,1606.200,1445.300
1.084,1.311,96.451,1.154,0.0,0.0,4562790.400,268960000.0,6.0,0.0,0.0,0.0,3035.900,3316.700
30.146,8.082,44.569,15.698,0.0,1.505,382226176.0,26265.600,16999613.600,144835070.500,0.0,0.0,419879.900,546073.700
49.332,14.247,31.797,1.942,0.0,2.682,250496204.800,1638.400,26537971.400,226778775.700,0.0,0.0,715969.400,992545.300
49.776,13.470,33.005,1.080,0.0,2.670,169844326.400,1638.400,26335506.200,224433607.500,0.0,0.0,709357.600,989998.400
49.930,13.484,33.172,0.791,0.0,2.624,132061593.600,6912.0,26303582.500,223944165.300,0.0,0.0,705690.0,987462.600
50.170,13.323,33.266,0.675,0.0,2.565,113614028.800,1638.400,26241984.600,224038140.0,0.0,0.0,700054.500,977164.0
50.170,13.126,33.404,0.561,0.0,2.739,97298022.400,1638.400,26245240.500,224102941.600,0.0,0.0,697211.600,974609.0
50.669,13.123,32.981,0.498,0.0,2.729,86023782.400,10086.400,26361699.900,225043468.500,0.0,0.0,702890.0,983499.400
50.087,13.141,33.627,0.445,0.0,2.700,77555302.400,1638.400,26329163.0,224679481.0,0.0,0.0,697555.300,979273.200
50.494,12.850,33.626,0.388,0.0,2.642,69488640.0,4096.0,26310145.600,224786357.600,0.0,0.0,696800.100,978943.800
50.258,13.187,33.584,0.357,0.0,2.614,63692390.400,5171.200,26217167.0,223901283.500,0.0,0.0,696903.600,980097.900
49.775,12.794,34.464,0.329,0.0,2.638,59464499.200,11878.400,26062378.0,222321535.500,0.0,0.0,699061.900,983828.600
49.994,12.822,34.215,0.301,0.0,2.667,54478848.0,1638.400,26114109.100,222617042.400,0.0,0.0,698323.500,984633.900
50.261,12.893,33.900,0.281,0.0,2.666,51645644.800,6400.0,26122174.200,222578010.600,0.0,0.0,699891.100,987160.900
49.863,12.762,34.435,0.266,0.0,2.674,49428889.600,2867.200,26088714.700,222648105.300,0.0,0.0,696055.600,981708.300
49.832,13.004,34.286,0.250,0.0,2.628,45786316.800,1638.400,26133845.800,222515865.700,0.0,0.0,700221.100,983174.500
49.868,12.801,34.407,0.237,0.0,2.686,43764940.800,2048.0,26063336.300,222258280.400,0.0,0.0,698084.200,983276.400
49.878,12.850,34.336,0.221,0.0,2.716,41214361.600,1638.400,26124452.100,222637389.900,0.0,0.0,697872.500,985455.100
49.872,12.796,34.490,0.217,0.0,2.624,40246886.400,1638.400,26063192.200,221788085.300,0.0,0.0,697893.600,984869.300
