"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem190-rocks-ext4-rocks0-pareto-100-oltp_ro.log 10",,,,"Date:","01 Jun 2016 02:12:22 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
15.082,4.463,79.316,0.252,0.0,0.887,2091538.769,44115554.932,0.0,0.0,17911.079,101108.774,216847.069,331241.347
20.184,5.064,66.040,7.972,0.0,0.740,213984000.0,46619033.600,7516947.500,64132136.400,0.0,0.0,222577.700,304482.200
52.333,11.915,31.101,2.575,0.0,2.075,210287001.600,1638.400,19423654.500,165358906.300,0.0,0.0,599297.900,862801.700
51.794,11.981,32.713,1.410,0.0,2.102,133120000.0,1638.400,19499236.200,166453672.900,0.0,0.0,599441.600,864261.100
51.648,11.801,33.443,1.052,0.0,2.056,103345356.800,3584.0,19506198.700,166062972.600,0.0,0.0,592506.900,861863.0
51.976,11.498,33.584,0.867,0.0,2.075,86644326.400,1638.400,19592194.0,166676557.800,0.0,0.0,592509.100,864296.800
51.694,11.782,33.687,0.739,0.0,2.099,74826137.600,1638.400,19603899.700,167067748.500,0.0,0.0,592407.300,865884.300
51.696,11.700,33.954,0.652,0.0,1.998,65812889.600,1945.600,19550812.0,166628816.100,0.0,0.0,589742.500,862563.500
51.714,11.391,34.301,0.567,0.0,2.027,57910886.400,1638.400,19488813.700,166006750.800,0.0,0.0,593611.900,863816.300
51.178,11.487,34.819,0.480,0.0,2.036,51853312.0,1638.400,19452744.800,166026431.900,0.0,0.0,588489.800,861841.300
51.674,11.673,34.142,0.418,0.0,2.093,47340339.200,1945.600,19623691.0,166855873.200,0.0,0.0,589821.500,863363.900
50.878,11.739,34.901,0.389,0.0,2.093,43417190.400,1638.400,19479159.200,166201163.400,0.0,0.0,587394.900,860766.0
51.394,11.393,34.764,0.354,0.0,2.095,39488307.200,1638.400,19522116.200,166515803.300,0.0,0.0,590138.0,860723.700
51.198,11.535,34.920,0.320,0.0,2.028,36168601.600,14643.200,19411092.900,166005167.200,0.0,0.0,585759.300,860248.100
51.417,11.417,34.816,0.308,0.0,2.042,34155315.200,4096.0,19496432.900,166408877.700,0.0,0.0,587220.700,862357.900
51.131,11.773,34.779,0.282,0.0,2.034,31549440.0,1638.400,19541500.900,166480094.500,0.0,0.0,588258.0,863079.400
51.508,11.473,34.687,0.273,0.0,2.060,29541171.200,3635.200,19562600.0,166582899.900,0.0,0.0,589071.400,863064.700
51.087,11.500,35.078,0.244,0.0,2.090,26992640.0,5324.800,19525962.200,166300039.0,0.0,0.0,588785.500,864627.600
51.148,11.778,34.775,0.236,0.0,2.063,25784320.0,1638.400,19588571.200,166588079.700,0.0,0.0,588214.800,863411.900
