"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem90-wt-ext4-wt2-uniform-100-oltp_ro.log 10",,,,"Date:","01 Jun 2016 00:35:24 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
14.813,4.405,79.668,0.241,0.0,0.873,1296794.839,44416316.908,0.0,0.0,18076.207,102040.927,213396.579,326952.522
11.311,4.010,73.455,10.575,0.0,0.649,202446080.0,37683.200,9678801.500,21159072.100,0.0,0.0,173454.200,191104.700
39.114,12.053,32.340,13.326,0.0,3.167,460914278.400,12544.0,33145754.500,72204868.400,0.0,0.0,662316.500,808993.100
41.244,12.668,39.724,3.160,0.0,3.204,334177894.400,1638.400,34865321.700,76367861.900,0.0,0.0,709804.900,879130.300
40.526,12.352,42.078,1.758,0.0,3.286,247292313.600,1638.400,35016965.900,76603494.700,0.0,0.0,707443.400,878897.600
40.255,12.173,43.187,1.150,0.0,3.234,185098649.600,7731.200,35069699.600,76635237.700,0.0,0.0,706168.700,875861.200
39.978,11.783,44.135,0.816,0.0,3.287,138344448.0,1638.400,35060350.700,76546519.400,0.0,0.0,701392.0,874355.500
39.915,11.843,44.436,0.594,0.0,3.212,104250572.800,1638.400,35046742.800,76633894.200,0.0,0.0,701946.700,878382.200
39.758,11.855,44.802,0.431,0.0,3.154,78044774.400,1945.600,35009240.400,77009677.600,0.0,0.0,700702.800,878405.400
39.537,11.844,45.210,0.314,0.0,3.096,57827328.0,1638.400,35023129.0,76749979.900,0.0,0.0,700071.400,877755.400
39.339,11.776,45.504,0.242,0.0,3.138,44206899.200,1638.400,35058471.400,76224121.100,0.0,0.0,699912.100,875959.900
39.470,11.541,45.667,0.173,0.0,3.148,32960921.600,1945.600,35072212.0,76640428.100,0.0,0.0,698451.100,874662.400
39.666,11.353,45.703,0.135,0.0,3.143,24965939.200,1638.400,35109512.900,76661225.100,0.0,0.0,698811.0,875903.0
39.256,11.615,45.783,0.101,0.0,3.244,18225561.600,21708.800,35083736.900,76367061.500,0.0,0.0,697578.800,873967.600
39.330,11.757,45.715,0.074,0.0,3.124,14068940.800,3276.800,35134283.0,76890641.200,0.0,0.0,704014.400,876022.600
39.067,11.769,45.941,0.059,0.0,3.163,10590617.600,1638.400,35148271.600,76777703.200,0.0,0.0,698929.400,876050.700
39.343,11.366,46.108,0.041,0.0,3.143,7769702.400,1638.400,35033652.100,76405061.400,0.0,0.0,696193.100,872023.900
39.402,11.309,46.023,0.033,0.0,3.233,5843353.600,4454.400,35130131.200,76516262.600,0.0,0.0,698135.700,875195.500
39.526,11.390,45.922,0.018,0.0,3.144,4390912.0,1638.400,35052293.500,76573223.100,0.0,0.0,700378.400,873103.900
