"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem170-rocks-ext4-rocks0-uniform-100-oltp_ro.log 10",,,,"Date:","31 May 2016 23:55:21 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
14.725,4.377,79.796,0.236,0.0,0.866,841232.112,44512801.992,0.0,0.0,18145.286,102430.884,211830.696,325188.464
17.270,5.848,68.703,7.001,0.0,1.178,206123468.800,33945.600,11706771.400,25593579.0,0.0,0.0,247258.100,305119.200
48.154,15.208,28.017,5.102,0.0,3.519,337537843.200,18739.200,32965107.500,71765879.400,0.0,0.0,712486.800,905902.700
47.729,15.076,31.060,2.625,0.0,3.511,253434675.200,1638.400,33147405.100,72676826.900,0.0,0.0,706470.600,904912.600
47.442,14.811,32.434,1.913,0.0,3.401,201887744.0,1638.400,33195516.300,72718672.500,0.0,0.0,702479.700,901688.200
47.153,14.790,33.107,1.474,0.0,3.476,162658713.600,1945.600,33276686.700,72740209.600,0.0,0.0,701839.100,902405.400
46.978,14.678,33.675,1.201,0.0,3.467,131033088.0,1638.400,33281190.400,72639456.0,0.0,0.0,697027.900,898294.800
46.659,14.643,34.358,0.971,0.0,3.368,106185113.600,1638.400,33197682.500,72558986.200,0.0,0.0,696368.0,900930.800
46.382,14.606,34.890,0.792,0.0,3.330,85963161.600,1945.600,32939734.700,72344406.400,0.0,0.0,693425.300,900895.800
46.049,14.587,35.397,0.647,0.0,3.320,69888819.200,1638.400,32970858.0,72515226.500,0.0,0.0,698041.400,899390.800
46.050,14.365,35.730,0.535,0.0,3.320,56810700.800,2867.200,33107907.200,72090447.600,0.0,0.0,692934.100,899653.100
45.828,14.388,35.929,0.456,0.0,3.400,47700377.600,3174.400,33095951.300,72245860.200,0.0,0.0,690985.900,898607.100
45.609,14.416,36.199,0.378,0.0,3.397,39415808.0,1638.400,33095583.100,71997583.800,0.0,0.0,688538.600,894897.200
45.442,14.243,36.501,0.314,0.0,3.500,32050790.400,23347.200,33016407.300,72105719.800,0.0,0.0,687269.800,894288.400
45.761,14.352,36.251,0.260,0.0,3.377,26443776.0,3276.800,33077651.200,72136666.500,0.0,0.0,692592.0,896280.500
45.909,14.102,36.398,0.221,0.0,3.370,22016819.200,1638.400,33136030.500,72625068.100,0.0,0.0,687832.300,895129.600
45.705,13.801,36.803,0.182,0.0,3.509,18266112.0,1638.400,33077136.800,72118602.600,0.0,0.0,685030.600,890768.200
45.915,14.020,36.545,0.155,0.0,3.365,15251046.400,6092.800,33226333.200,72446559.500,0.0,0.0,688236.100,895273.400
45.497,14.336,36.605,0.131,0.0,3.432,12607488.0,1638.400,33159725.0,72256217.0,0.0,0.0,691041.600,897429.100
