"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem80-wt-ext4-wt2-pareto-100-oltp_ro.log 10",,,,"Date:","01 Jun 2016 02:42:46 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
15.166,4.482,79.205,0.255,0.0,0.891,2345667.771,44058863.332,0.0,0.0,17859.929,100820.028,217917.626,332673.000
11.241,3.348,72.091,12.863,0.0,0.457,223537920.0,31517081.600,6701389.300,57132071.600,0.0,0.0,148162.500,165152.600
49.789,13.854,29.115,4.549,0.0,2.694,332333568.0,13670.400,26708908.200,227828252.400,0.0,0.0,720379.100,995040.800
49.307,13.456,33.092,1.299,0.0,2.845,195039232.0,1638.400,26889570.900,229416672.0,0.0,0.0,721460.900,1008009.600
49.058,13.322,33.998,0.888,0.0,2.733,145919590.400,1945.600,26983947.0,229786230.700,0.0,0.0,721482.900,1009918.200
48.733,13.392,34.465,0.685,0.0,2.726,116417740.800,7577.600,26922928.900,229686012.700,0.0,0.0,719454.500,1008966.100
48.894,13.031,34.819,0.550,0.0,2.707,96198246.400,1638.400,26875610.100,229381809.700,0.0,0.0,718841.700,1002957.300
48.667,13.145,35.069,0.456,0.0,2.663,80561356.800,1945.600,26934809.800,229826318.400,0.0,0.0,716731.200,1005927.600
48.440,12.718,35.820,0.391,0.0,2.631,69352652.800,2662.400,26849004.500,228899302.200,0.0,0.0,716256.200,1006173.400
48.465,12.845,35.689,0.333,0.0,2.669,60760883.200,1638.400,26869510.800,229207405.300,0.0,0.0,717508.900,1010295.200
47.966,13.019,36.025,0.293,0.0,2.698,53282816.0,1945.600,26735066.400,228052555.100,0.0,0.0,717351.200,1007969.900
48.314,12.811,35.977,0.257,0.0,2.641,47829401.600,2662.400,26713960.300,228135488.900,0.0,0.0,719134.200,1016343.0
48.189,12.890,36.054,0.224,0.0,2.643,42298982.400,1638.400,26738198.0,228215577.100,0.0,0.0,717196.700,1012967.400
48.084,12.698,36.402,0.203,0.0,2.614,37502156.800,10956.800,26729838.0,227892924.600,0.0,0.0,716761.900,1012007.300
48.154,12.937,36.063,0.195,0.0,2.651,34370764.800,10496.0,26796851.500,228381842.600,0.0,0.0,719110.500,1013716.900
48.189,12.819,36.141,0.162,0.0,2.689,31147622.400,1638.400,26824400.900,228776426.300,0.0,0.0,718751.0,1015772.900
47.892,12.886,36.439,0.155,0.0,2.628,28458598.400,1945.600,26798481.400,228420551.600,0.0,0.0,716801.500,1011336.700
48.226,12.767,36.229,0.136,0.0,2.642,25347276.800,7577.600,26774351.600,228179899.300,0.0,0.0,719356.600,1016463.500
47.916,13.061,36.224,0.129,0.0,2.670,24172544.0,1638.400,26804977.700,228236255.200,0.0,0.0,719820.100,1013914.300
