"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem30-rocks-ext4-rocks0-pareto-100-oltp_ro.log 10",,,,"Date:","01 Jun 2016 01:22:05 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
14.906,4.432,79.533,0.248,0.0,0.881,1755746.273,44303470.163,0.0,0.0,17996.315,101589.937,215177.203,328935.954
25.028,5.474,60.968,7.632,0.0,0.899,234669977.600,26163.200,8845521.700,75364793.100,0.0,0.0,266053.900,366908.0
53.359,11.428,30.840,2.339,0.0,2.033,196885299.200,13926.400,18956677.600,161467409.900,0.0,0.0,586817.200,845448.800
53.187,11.188,32.243,1.364,0.0,2.017,128646348.800,1638.400,19042577.600,162477811.700,0.0,0.0,581822.200,844168.0
52.769,11.294,32.916,1.025,0.0,1.996,100701798.400,1638.400,19058506.0,162218243.700,0.0,0.0,581823.800,845914.600
53.167,10.914,33.017,0.856,0.0,2.046,84786380.800,3481.600,19138458.700,162793403.900,0.0,0.0,580846.600,845837.600
52.521,11.189,33.526,0.726,0.0,2.038,73563750.400,1638.400,19064022.300,162485934.300,0.0,0.0,577544.600,842932.900
52.660,11.324,33.288,0.647,0.0,2.082,66444492.800,1638.400,19137829.700,162888367.300,0.0,0.0,578031.100,844305.800
52.844,11.122,33.416,0.585,0.0,2.032,61395353.600,2048.0,19116005.300,163114360.0,0.0,0.0,576601.0,843151.700
52.935,11.070,33.582,0.487,0.0,1.926,56483020.800,1638.400,19130452.300,163349448.600,0.0,0.0,578145.800,845159.900
53.007,10.888,33.701,0.443,0.0,1.962,53300838.400,1638.400,19147982.300,162972580.300,0.0,0.0,576311.700,842578.300
52.854,11.141,33.613,0.407,0.0,1.985,50345984.0,1843.200,19188325.900,163693850.300,0.0,0.0,577683.300,844838.700
52.766,11.128,33.696,0.374,0.0,2.035,47368192.0,1638.400,19214503.0,163710365.600,0.0,0.0,577644.900,845366.200
52.195,11.187,34.161,0.345,0.0,2.111,43868262.400,16384.0,19093930.300,162832400.800,0.0,0.0,581100.500,845046.500
52.704,10.640,34.424,0.329,0.0,1.904,42233036.800,3225.600,19145349.800,163315945.0,0.0,0.0,576885.600,845405.600
52.613,11.128,34.035,0.308,0.0,1.915,39593164.800,1638.400,19164900.200,163207095.700,0.0,0.0,576954.0,845185.300
52.521,11.073,34.090,0.282,0.0,2.034,36965171.200,1638.400,19108082.0,162876954.400,0.0,0.0,575187.100,842833.800
52.542,10.825,34.290,0.263,0.0,2.079,34597683.200,5990.400,19179706.700,163273753.900,0.0,0.0,579976.0,845648.200
52.422,11.018,34.281,0.261,0.0,2.018,33005568.0,1638.400,19201890.700,163569838.200,0.0,0.0,577487.400,846887.900
