"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem50-rocks-ext4-rocks0-pareto-100-oltp_ro.log 10",,,,"Date:","01 Jun 2016 01:28:20 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
14.928,4.435,79.506,0.249,0.0,0.882,1799973.256,44287887.739,0.0,0.0,17985.674,101529.863,215379.654,329217.711
19.946,4.692,66.443,8.177,0.0,0.742,215618304.0,46607308.800,7622587.600,65035840.0,0.0,0.0,205542.100,265762.700
58.158,11.930,24.796,2.739,0.0,2.378,226774220.800,1638.400,21616922.500,184221286.400,0.0,0.0,609014.700,849841.200
57.708,11.809,26.618,1.392,0.0,2.473,141074841.600,1638.400,21741480.200,185423953.800,0.0,0.0,603232.500,853841.300
58.136,11.424,26.955,1.047,0.0,2.439,109726105.600,14387.200,21812385.0,185841937.800,0.0,0.0,601502.900,854478.600
57.799,11.547,27.359,0.860,0.0,2.435,90352435.200,1638.400,21844489.400,185919501.800,0.0,0.0,601514.100,852622.500
57.595,11.547,27.680,0.731,0.0,2.447,77640908.800,1638.400,21829922.100,186240976.200,0.0,0.0,600734.0,852874.600
57.523,11.654,27.775,0.637,0.0,2.411,68141875.200,3532.800,21792140.0,185641424.200,0.0,0.0,599513.500,857112.0
57.182,11.471,28.353,0.557,0.0,2.438,59225702.400,1638.400,21747489.400,185624205.800,0.0,0.0,597119.400,853694.0
57.402,11.667,28.036,0.467,0.0,2.428,53466726.400,1638.400,21836671.800,185867755.600,0.0,0.0,598381.200,855065.800
57.365,11.529,28.210,0.408,0.0,2.488,48665395.200,1894.400,21807311.100,186028765.500,0.0,0.0,601863.100,854238.800
57.363,11.385,28.446,0.370,0.0,2.437,43620761.600,1638.400,21813497.700,186131352.100,0.0,0.0,597959.300,855956.100
57.405,11.568,28.316,0.340,0.0,2.370,40130150.400,1638.400,21793170.400,186002636.300,0.0,0.0,597120.400,855200.200
57.142,11.596,28.495,0.316,0.0,2.451,37145497.600,21145.600,21830982.800,186150290.400,0.0,0.0,598013.400,856502.800
57.452,11.493,28.255,0.290,0.0,2.510,34031616.0,2457.600,21846438.700,186236249.800,0.0,0.0,601450.400,858387.400
57.353,11.311,28.727,0.262,0.0,2.347,31325388.800,1638.400,21825710.500,185865409.300,0.0,0.0,596727.700,854818.0
57.342,11.523,28.458,0.248,0.0,2.428,29127884.800,1996.800,21854825.300,186316331.800,0.0,0.0,596210.400,854253.800
57.773,11.467,28.113,0.232,0.0,2.415,27484979.200,1638.400,21913527.300,186983454.300,0.0,0.0,596782.900,854578.400
57.844,11.335,28.230,0.216,0.0,2.375,25180979.200,1638.400,21951965.400,186996665.600,0.0,0.0,597114.100,854134.500
