"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem130-wt-ext4-wt2-pareto-100-oltp_ro.log 10",,,,"Date:","01 Jun 2016 02:58:32 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
15.211,4.493,79.145,0.257,0.0,0.894,2472021.009,43996134.841,0.0,0.0,17833.499,100670.833,218587.080,333564.601
11.581,3.233,71.728,13.004,0.0,0.454,226016409.600,31517081.600,6809818.400,58064143.900,0.0,0.0,148180.700,168250.200
50.046,13.612,29.116,4.493,0.0,2.733,331964825.600,1638.400,26816592.600,228857584.200,0.0,0.0,718384.500,993189.800
49.812,13.460,32.742,1.307,0.0,2.680,195049472.0,1638.400,27001155.100,230353960.600,0.0,0.0,721743.400,1008088.200
49.189,13.591,33.553,0.891,0.0,2.775,145460428.800,11673.600,27001264.500,229999483.800,0.0,0.0,720666.500,1009503.500
49.117,13.246,34.288,0.688,0.0,2.661,116353843.200,1638.400,26974519.600,230138869.300,0.0,0.0,719379.200,1003723.500
48.928,13.269,34.580,0.560,0.0,2.663,96093388.800,1638.400,26919135.700,229430136.400,0.0,0.0,717396.600,1002272.400
48.914,13.212,34.744,0.454,0.0,2.675,80115302.400,6860.800,26930212.100,229807247.0,0.0,0.0,716894.700,1006807.800
48.526,13.371,35.015,0.392,0.0,2.695,69398528.0,1638.400,26855322.600,229024994.600,0.0,0.0,713827.100,1003129.800
48.624,13.274,35.069,0.337,0.0,2.696,60625715.200,1638.400,26883409.600,229470279.900,0.0,0.0,715005.0,1005643.100
48.365,13.376,35.336,0.298,0.0,2.624,53304934.400,1945.600,26788213.0,228591224.700,0.0,0.0,715912.100,1001830.100
48.478,13.126,35.456,0.263,0.0,2.676,47830220.800,1638.400,26755215.0,228563363.500,0.0,0.0,713617.800,1004754.900
48.482,12.862,35.731,0.235,0.0,2.690,42221158.400,5734.400,26833842.600,228920971.800,0.0,0.0,712712.100,1002378.100
48.169,13.065,35.881,0.200,0.0,2.685,37486694.400,13824.0,26748303.0,228122880.0,0.0,0.0,713603.400,1007082.300
48.488,13.138,35.505,0.186,0.0,2.683,34486272.0,2457.600,26889435.500,229437035.500,0.0,0.0,717817.400,1008830.0
48.495,13.089,35.635,0.170,0.0,2.611,31140249.600,1638.400,26866257.400,229286873.200,0.0,0.0,713535.300,1005224.200
48.254,12.874,36.074,0.153,0.0,2.644,28289433.600,2048.0,26813798.800,228587626.200,0.0,0.0,713797.0,1005886.100
47.928,13.280,35.963,0.136,0.0,2.693,25357926.400,1638.400,26820070.800,228758800.200,0.0,0.0,712615.400,1003964.700
48.396,12.916,35.933,0.131,0.0,2.624,24147558.400,1638.400,26795563.900,228437149.600,0.0,0.0,712671.500,1004721.0
