"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade04",,,,"User:","fipar"
"Cmdline:","dstat --output=/home/fipar/perf-32/dstat-mem40-rocks-ext4-rocks0-pareto-100-oltp_ro.log 10",,,,"Date:","01 Jun 2016 01:25:13 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
14.917,4.433,79.520,0.249,0.0,0.882,1777329.161,44290342.231,0.0,0.0,17990.982,101559.830,215277.146,329077.045
25.673,5.239,55.368,12.809,0.0,0.912,263593830.400,79869184.0,8722725.200,74312985.900,0.0,0.0,248230.100,335835.800
54.526,10.245,25.409,7.722,0.0,2.098,228065280.0,110621030.400,18944062.0,161342409.600,0.0,0.0,537715.400,756211.100
55.141,10.206,24.937,7.556,0.0,2.160,178250137.600,64186316.800,19794220.200,168853232.200,0.0,0.0,534347.300,744396.600
55.456,10.079,25.888,6.391,0.0,2.186,149765734.400,64200652.800,20109474.600,171234757.300,0.0,0.0,538539.400,756075.700
55.100,10.252,26.986,5.391,0.0,2.271,107572838.400,254430822.400,20476302.800,174170836.300,0.0,0.0,550569.300,777012.700
55.477,11.125,28.410,2.721,0.0,2.267,84725350.400,36366848.0,21245655.400,180965971.900,0.0,0.0,586546.600,838818.100
55.863,11.589,29.646,0.594,0.0,2.307,62688870.400,63446272.0,21688260.800,184826639.700,0.0,0.0,608027.800,876256.900
56.049,11.262,29.812,0.524,0.0,2.353,54823731.200,1638.400,21708701.200,184952355.100,0.0,0.0,605890.500,873371.300
55.703,11.354,30.058,0.490,0.0,2.395,48705126.400,1638.400,21678987.300,184805538.200,0.0,0.0,606660.300,875691.0
55.615,11.520,30.178,0.377,0.0,2.311,43578982.400,12185.600,21672349.400,184790726.100,0.0,0.0,607802.300,878427.100
55.650,11.430,30.237,0.341,0.0,2.342,39771340.800,1638.400,21715566.800,185095209.700,0.0,0.0,610836.600,876054.600
55.709,11.355,30.243,0.306,0.0,2.388,35573350.400,1638.400,21717065.800,185272620.0,0.0,0.0,606414.600,875650.0
55.651,11.413,30.335,0.285,0.0,2.316,33227212.800,18432.0,21701290.100,185092552.0,0.0,0.0,605822.100,875286.200
55.755,11.289,30.319,0.266,0.0,2.372,30363648.0,3686.400,21703263.700,185181432.600,0.0,0.0,604913.800,874302.800
55.758,11.391,30.236,0.235,0.0,2.380,27706982.400,1638.400,21750924.800,185339310.300,0.0,0.0,606197.800,876280.600
55.655,11.192,30.608,0.224,0.0,2.321,25443123.200,5990.400,21701925.0,185051786.700,0.0,0.0,609791.500,877567.0
55.788,11.459,30.213,0.201,0.0,2.338,23863296.0,1638.400,21760735.700,185206101.200,0.0,0.0,607551.100,878797.900
55.574,11.592,30.242,0.192,0.0,2.400,22071296.0,1638.400,21790201.500,185599650.700,0.0,0.0,607395.100,878331.800
